236	Who	ブレッシントン	Blessington		
236	hasPredicate	吸ったようである	smoke		
236	What	煙草	tobacco		
236	then				
237	対象文	4つの葉巻の吸い殻は暖炉で見つけられた	Butts of four of the cigar was found in the fireplace		
237	情報源				
237	Who	4つの葉巻の吸い殻	Four of cigar butts		
237	hasPredicate	見つけられた	find		
237	Where	暖炉	fireplace		
237	then				
238	対象文	葉巻パイプはブレッシントンの部屋に無かった	Cigar Pipes was not in the room of Blessington		
238	情報源				
238	Who	葉巻パイプ	Cigar Pipes		
238	hasProperty	無かった	notExist		
238	Where	ブレッシントンの部屋	Blessington room		
238	then				
239	対象文	葉巻入れは上着のかくしの中に入っていた	Cigar purse had been entered in the each city of the jacket		
239	情報源				
239	Who	葉巻入れ	Cigar purse		
239	hasProperty	入っていた	exist		
239	Where	上着のかくしのなか	Some of the cities of the jacket		
239	then				
240	対象文	一本の葉巻は葉巻入れの中に残っていた	One of the cigar was left in the cigar purse		
240	情報源				
240	Who	一本の葉巻	One of the cigar		
240	hasProperty	残っていた	exist		
240	Where	葉巻入れ	Cigar purse		
240	then				
241	対象文	ホームズは残っていた葉巻を嗅いだ	Holmes smelled the cigar that was left		
241	情報源				
241	Who	ホームズ	Holmes		
241	hasPredicate	嗅いだ	smell		
241	What	残っていた葉巻	Cigar		
241	then				
242	対象文	ホームズは以下を言った	Holmes said the following:		
242	情報源				
242	Who	ホームズ	Holmes		
242	hasPredicate	言った	say		
242	What	244-256	244-256		
242	then				
243	対象文	残っていた葉巻はバナナの香りがする	The remaining had cigar banana flavored		
243	情報源				
243	Who	残っていた葉巻	Cigar		
243	hasProperty	バナナの香りがする	Banana flavored		
243	then				
244	対象文	吸い殻の葉巻は東インドの植民地から輸入された代物である	The cigar butts is a thing that has been imported from the colonial East India		
244	情報源				
244	Who	吸い殻の葉巻	butts of Cigar		
244	hasProperty	輸入された代物である	imported		
244	From	東インドの植民地	East Indies colonial		
244	then				
245	対象文	残っていた葉巻の種類と吸い殻の葉巻の種類は異なる	The remaining types of cigars had a kind of cigar butts are different		
245	情報源				
245	Who	残っていた葉巻の種類	Kind of Cigar		
245	Who	吸い殻の葉巻の種類	Kind of butts of Cigar		
245	hasProperty	異なる	different		
245	then				
246	対象文	吸い殻の葉巻は長さの割に細い	Cigar butts are thin in spite of the length		
246	情報源				
246	Who	吸い殻の葉巻	butts of Cigar		
246	hasProperty	長さの割に細い	Thin in spite of the length		
246	then				
247	対象文	2つの吸い殻はパイプを使って吸われたものである	Two of cigarette butts are those that were sucked through a pipe		
247	情報源				
247	Who	2つの吸い殻	two butts of Cigar		
247	hasPredicate	吸われたものである	beSuck		
247	How	パイプを使って	withPipe		
247	then				
248	対象文	別の2つの吸い殻はパイプを使って吸われたものではない	Another two cigarette butts are not has been sucked through the pipe		
248	情報源				
248	Who	別の2つの吸い殻	Another two butts of Cigar		
248	hasPredicate	吸われたものではない	notBeSuck		
248	What	パイプを使って	withPipe		
248	then				
249	対象文	2つの吸い殻はあまり鋭くない刃物を使って切られている	Two cigarette butts have been cut with a not very sharp knife		
249	情報源				
249	Who	2つの吸い殻	two butts of Cigar		
249	hasPredicate	切られている	cut		
249	How	あまり鋭くない刃物を使って	withUnsharpKnife		
249	then				
250	対象文	別の2つの吸い殻は丈夫な歯を使って噛み切られている	Another two butts are cut bite with a strong teeth		
250	情報源				
250	Who	別の2つの吸い殻	Another two butts of Cigar		
250	hasPredicate	噛み切られている	cut		
250	How	丈夫な歯を使って	withStrongTeeth		
250	then				
251	対象文	ブレッシントンは自殺していない	Blessington is not suicide		
251	情報源				
251	Who	ブレッシントン	Blessington		
251	hasProperty	自殺していない	notSuicide		
251	then				
252	対象文	ブレッシントンは巧妙に仕組まれた方法で殺害された	Blessington was killed in was orchestrated to the clever way		
252	情報源				
252	Who	ブレッシントン	Blessington		
252	hasPredicate	殺害された	beKilled		
252	How	巧妙に仕組まれた方法で	clever way		
252	then				
253	対象文	首をくくった死体は、発見時の様子である	Corpses enclosed the neck, is a state at the time of discovery		
253	情報源				
253	Who	首をくくった死体	Corpses enclosed the neck		
253	hasProperty	様子である	exist		
253	When	発見時	discovery		
253	then				
254	対象文	犯人は正面玄関から入った	The criminal entered from the front entrance		
254	情報源				
254	Who	犯人	Criminal		
254	hasPredicate	入った	enter		
254	From	正面玄関	Front door		
254	then				
255	対象文	犯人は出た後、閂をかけた	After exiting the criminal, multiplied by the obex		
255	情報源				
255	Who	犯人	Criminal		
255	hasPredicate	かけた	bet		
255	What	閂	Obex		
255	When	出た後	After exiting		
255	then				
256	対象文	ホームズは戸の鍵を調べた	Holmes examined the door of the key		
256	情報源				
256	Who	ホームズ	Holmes		
256	hasPredicate	調べた	examine		
256	What	戸の鍵	Door key		
256	then				
257	対象文	ホームズはパーシィ・トリヴェリアンに綱の事を尋ねた	Holmes asked that the rope to Percy Trevelyan		
257	情報源				
257	Who	ホームズ	Holmes		
257	hasPredicate	尋ねた	ask		
257	What	綱の事	That of the rope		
257	To	パーシィ・トリヴェリアン	Percy Trevelyan		
257	then				
258	対象文	パーシィ・トリヴェリアンは以下を言った	Percy Trevelyan said the following:		
258	情報源				
258	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
258	hasPredicate	言った	say		
258	What	260-262	260-262		
258	then				
259	対象文	ブレッシントンは大きな綱の輪を切って使った	Blessington spent off the wheel of a large rope		
259	情報源				
259	Who	ブレッシントン	Blessington		
259	hasPredicate	切って使った	cut		
259	What	大きな綱の輪	Wheel of a large rope		
259	then				
260	対象文	大きな綱の輪はブレッシントンの寝台の下に置いてある	Wheel of a big rope is placed under the bed of Blessington		
260	情報源				
260	Who	大きな綱の輪	Wheel of a large rope		
260	hasProperty	置いてある	exist		
260	Under	ブレッシントンの寝台	Blessington bed		
260	then				
261	対象文	ブレッシントンは家事の時、大きな綱の輪を使って逃げるつもりだった	Blessington when the housework, I was going to run away with the circle of large rope		
261	情報源				
261	Who	ブレッシントン	Blessington		
261	hasProperty	逃げるつもりだった	escape		
261	How	大きな綱の輪を使って	wheel of a large rope		
261	When	火事の時	When the fire		
261	then				
262	対象文	ホームズは以下を言った	Holmes said the following:		
262	情報源				
262	Who	ホームズ	Holmes		
262	hasPredicate	言った	say		
262	What	264-269	264-269		
262	then				
263	対象文	大きな綱の輪はブレッシントンを救うはずのものであった	Wheel of a big rope were those that would save the Blessington		
263	情報源				
263	Who	大きな綱の輪	Wheel of a large rope		
263	hasProperty	救うはずのものであった	save		
263	What	ブレッシントン	Blessington		
263	then				
264	対象文	事実関係ははっきりしている	And facts are clear		
264	情報源				
264	Who	事実関係	Facts		
264	hasProperty	はっきりしている	clearly		
264	then				
265	対象文	事件の疑わしい点は無い	Doubtful point is not the case		
265	情報源				
265	Who	事件の疑わしい点	Suspicious incidents		
265	hasProperty	無い	notExist		
265	then				
266	対象文	事件の時、3番目の人物と初老の男と若い男はブレッシントンの部屋にいた	Time of the incident, the third person and an elderly man and a young man was in the room of Blessington		
266	情報源				
266	Who	3番目の人物	The third person		
266	Who	初老の男	Elderly man		
266	Who	若い男	Young man		
266	hasProperty	いた	exist		
266	Where	ブレッシントンの部屋	Blessington room		
266	When	事件の時	Time of the incident		
266	then				
267	対象文	3番目の人物は初老の男と若い男を家の中に案内した	The third person was to guide the elderly man and a young man in the house		
267	情報源				
267	Who	3番目の人物	The third person		
267	hasPredicate	案内した	guide		
267	To	家の中	house		
267	What	初老の男	Elderly man		
267	What	若い男	Young man		
267	then				
268	対象文	3番目の人物は手伝いの少年である	The third person is a Helper boy		
268	情報源				
268	Who	3番目の人物	The third person		
268	hasProperty	手伝いの少年である	Helper boy		
268	then				
269	対象文	パーシィ・トリヴェリアンは以下を言った	Percy Trevelyan said the following:		
269	情報源				
269	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
269	hasPredicate	言った	say		
269	What	271	271		
269	then				
270	対象文	手伝いの少年は見当たらない	I do not see Helper boy		
270	情報源				
270	Who	手伝いの少年	Helper boy		
270	hasProperty	見当たらない	notExist		
270	then				
271	対象文	ホームズは以下を言った	Holmes said the following:		
271	情報源				
271	Who	ホームズ	Holmes		
271	hasPredicate	言った	say		
271	What	273-296	273-296		
271	then				
272	対象文	手伝いの少年は事件の重要な役を担っている	Help the boy to play an important role in the incident		
272	情報源				
272	Who	手伝いの少年	Helper boy		
272	hasProperty	担っている	play		
272	What	事件の重要な役	An important role of the incident		
272	then				
273	対象文	事件の時、初老の男と若い男と手伝いの少年はつま先立ちで階段をのぼった	Time of the incident, an elderly man and a young man and Helper boy climbed the stairs in the tiptoe		
273	情報源				
273	Who	初老の男	Elderly man		
273	Who	若い男	Young man		
273	Who	手伝いの少年	Helper boy		
273	hasPredicate	のぼった	goUp		
273	What	階段	Stairs		
273	How	つま先立ちで	Tiptoe		
273	When	事件の時	Time of the incident		
273	then				
274	対象文	初老の男は先頭を歩いた	An elderly man was walking along the top		
274	情報源				
274	Who	初老の男	Elderly man		
274	hasPredicate	歩いた	walk		
274	Where	先頭	lead		
274	then				
275	対象文	若い男は真ん中を歩いた	The young man was walking down the middle		
275	情報源				
275	Who	若い男	Young man		
275	hasPredicate	歩いた	walk		
275	Where	真ん中	middle		
275	then				
276	対象文	手伝いの少年は最後尾を歩いた	Helper boy walked the last tail		
276	情報源				
276	Who	手伝いの少年	Helper boy		
276	hasPredicate	歩いた	walk		
276	Where	最後尾	end of a line		
276	then				
277	対象文	初老の男と若い男と手伝いの少年は以下を気づいた	An elderly man and a young man and Helper boy noticed the following:		
277	情報源				
277	Who	初老の男	Elderly man		
277	Who	若い男	Young man		
277	Who	手伝いの少年	Helper boy		
277	hasPredicate	気づいた	notice		
277	What	279	279		
277	then				
278	対象文	ブレッシントンの部屋の鍵はかかっている	The key to the room of Blessington rests		
278	情報源				
278	Who	ブレッシントンの部屋の鍵	Door of Blessington room		
278	hasProperty	かかっている	beLocked		
278	then				
279	対象文	初老の男と若い男と手伝いの少年は針金を使って鍵をこじ開けた	An elderly man and a young man and Helper boy forced open the key using the wire		
279	情報源				
279	Who	初老の男	Elderly man		
279	Who	若い男	Young man		
279	Who	手伝いの少年	Helper boy		
279	hasPredicate	こじ開けた	open		
279	What	鍵	door		
279	How	針金を使って	wire		
279	then				
280	対象文	鍵穴のなかに引っかき傷が存在する	There are scratches Some of the keyhole		
280	情報源				
280	Who	引っかき傷	Scratch		
280	hasProperty	存在する	exist		
280	Where	鍵穴のなか	Among the keyhole		
280	then				
281	対象文	初老の男と若い男と手伝いの少年はブレッシントンの部屋に侵入した	An elderly man and a young man and Helper boy entered the room of Blessington		
281	情報源				
281	Who	初老の男	Elderly man		
281	Who	若い男	Young man		
281	Who	手伝いの少年	Helper boy		
281	hasPredicate	侵入した	enter		
281	To	ブレッシントンの部屋	Blessington room		
281	then				
282	対象文	初老の男と若い男と手伝いの少年はブレッシントンを縛った	An elderly man and a young man and Helper boy was tied Blessington		
282	情報源				
282	Who	初老の男	Elderly man		
282	Who	若い男	Young man		
282	Who	手伝いの少年	Helper boy		
282	hasPredicate	縛った	tie		
282	What	ブレッシントン	Blessington		
282	then				
283	対象文	ブレッシントンの声は聞こえなかった	Voice of Blessington did not hear		
283	情報源				
283	Who	ブレッシントンの声	Voice of Blessington		
283	hasProperty	聞こえなかった	notHear		
283	Why	284	284		
283	then				
284	対象文	ブレッシントンの部屋の壁は厚い	The wall of the room of Blessington is thick		
284	情報源				
284	Who	ブレッシントンの部屋の壁	Wall of Blessington room		
284	hasProperty	厚い	thick		
284	then				
285	対象文	初老の男と若い男と手伝いの少年は断罪の手段を相談した	An elderly man and a young man and Helper boy consulted a means of condemnation		
285	情報源				
285	Who	初老の男	Elderly man		
285	Who	若い男	Young man		
285	Who	手伝いの少年	Helper boy		
285	hasPredicate	相談した	discuss		
285	What	断罪の手段	Means of conviction		
285	then				
286	対象文	初老の男と若い男と手伝いの少年はブレッシントンの部屋にしばらくの間とどまった	An elderly man and a young man and Helper boy stayed for a while in the room of Blessington		
286	情報源				
286	Who	初老の男	Elderly man		
286	Who	若い男	Young man		
286	Who	手伝いの少年	Helper boy		
286	hasProperty	しばらくの間とどまった	stay		
286	Where	ブレッシントンの部屋	Blessington room		
286	then				
287	対象文	初老の男と若い男と手伝いの少年は葉巻を吸った	An elderly man and a young man and Helper boy was smoking a cigar		
287	情報源				
287	Who	初老の男	Elderly man		
287	Who	若い男	Young man		
287	Who	手伝いの少年	Helper boy		
287	hasPredicate	吸った	smoke		
287	What	葉巻	cigar		
287	When	286	286		
287	then				
288	対象文	初老の男は椅子に座った	An elderly man sat in a chair		
288	情報源				
288	Who	初老の男	Elderly man		
288	hasPredicate	座った	sit		
288	On	椅子	Chair		
288	When	286	286		
288	then				
289	対象文	初老の男は葉巻パイプを使って葉巻を吸った	An elderly man was smoking a cigar with a cigar pipe		
289	情報源				
289	Who	初老の男	Elderly man		
289	hasPredicate	吸った	smoke		
289	What	葉巻	cigar		
289	How	葉巻パイプを使って	cigar pipe		
289	then				
290	対象文	若い男は灰を叩き落とした	The young man dropped beating ash		
290	情報源				
290	Who	若い男	Young man		
290	hasPredicate	叩き落とした	drop		
290	What	灰	Ash		
290	then				
291	対象文	手伝いの少年は歩き回っていた	Helper boy was walking around		
291	情報源				
291	Who	手伝いの少年	Helper boy		
291	hasPredicate	歩き回っていた	wander		
291	then				
292	対象文	ブレッシントンの絞首刑は準備されていた	Hanging of Blessington had been prepared		
292	情報源				
292	Who	ブレッシントンの絞首刑	Hanging of Blessington		
292	hasPredicate	準備されていた	bePrepared		
292	then				
293	対象文	初老の男と若い男と手伝いの少年は絞首刑台の変わりの道具をねじとねじ回しを使って固定する予定だった	An elderly man and a young man and Helper boy was scheduled to be fixed by using a screw and screwdriver a tool instead of hanging stand		
293	情報源				
293	Who	初老の男	Elderly man		
293	Who	若い男	Young man		
293	Who	手伝いの少年	Helper boy		
293	hasPredicate	固定する予定だった	intendToFix		
293	How	ねじとねじ回しを使って	screw and screwdriver		
293	What	絞首刑台の代わりの道具	Instead of tools hanging stand		
293	then				
294	対象文	初老の男と若い男と手伝いの少年はブレッシントンの絞首刑を金具を使って実行した	An elderly man and a young man and Helper boy was performed using the metal fittings of the hanging of Blessington		
294	情報源				
294	Who	初老の男	Elderly man		
294	Who	若い男	Young man		
294	Who	手伝いの少年	Helper boy		
294	hasPredicate	実行した	execute		
294	What	ブレッシントンの絞首刑	Hanging of Blessington		
294	How	金具を使って	bracket		
294	then				
295	対象文	ブレッシントンの絞首刑の後、初老の男と若い男は逃げた	After the hanging of Blessington, an elderly man and the young man fled		
295	情報源				
295	Who	初老の男	Elderly man		
295	Who	若い男	Young man		
295	hasPredicate	逃げた	escape		
295	When	ブレッシントンの絞首刑の後	After the hanging of Blessington		
295	then				
296	対象文	ブレッシントンの絞首刑の後、手伝いの少年は閂をかけた	After the hanging of Blessington, help the boy is multiplied by the obex		
296	情報源				
296	Who	手伝いの少年	Helper boy		
296	hasPredicate	かけた	lock		
296	What	閂	Obex		
296	When	ブレッシントンの絞首刑の後	After the hanging of Blessington		
296	then				
297	対象文	ホームズとワトソンはベイカー街に行った	Holmes and Watson went to the city Baker		
297	情報源				
297	Who	ホームズ	Holmes		
297	Who	ワトソン	Watson		
297	hasPredicate	行った	go		
297	To	ベイカー街	Baker Street		
297	then				
298	対象文	ホームズは以下を言った	Holmes said the following:		
298	情報源				
298	Who	ホームズ	Holmes		
298	hasPredicate	言った	say		
298	What	299-301	299-301		
298	then				
299	対象文	3時までにホームズは帰ってくる	Holmes come back until three o'clock		
299	情報源				
299	Who	ホームズ	Holmes		
299	hasPredicate	帰ってくる	return		
299	When	3時までに	until 3 o'clock		
299	then				
300	対象文	ラーナ警部とパーシィ・トリヴェリアンはホームズを尋ねてくるだろう	Lanner Inspector and Percy Trevelyan will come asked Holmes		
300	情報源				
300	Who	ラーナ警部	Lanner Inspector		
300	Who	パーシィ・トリヴェリアン	Percy Trevelyan		
300	hasPredicate	訪ねてくるだろう	wouldCome		
300	What	ホームズ	Holmes		
300	then				
301	対象文	ホームズは不明瞭なことを調べる	Holmes check that unclear		
301	情報源				
301	Who	ホームズ	Holmes		
301	hasPredicate	調べる	investigate		
301	What	不明瞭なこと	Unclear thing		
301	then				
302	対象文	ラーナ警部は以下を言った	Lanner police inspector said the following:		
302	情報源				
302	Who	ラーナ警部	Lanner Inspector		
302	hasPredicate	言った	say		
302	What	303	303		
302	then				
303	対象文	ラーナ警部は手伝いの少年を捕まえた	Lanner inspector caught the boy's help		
303	情報源				
303	Who	ラーナ警部	Lanner Inspector		
303	hasPredicate	捕まえた	catch		
303	What	手伝いの少年	Helper boy		
303	then				
304	対象文	初老の男と若い男と手伝いの少年とブレッシントンはワージントン銀行強盗団である	Boy and Blessington of an elderly man and a young man and help is a Worthington bank robbers		
304	情報源				
304	Who	初老の男	Elderly man		
304	Who	若い男	Young man		
304	Who	手伝いの少年	Helper boy		
304	Who	ブレッシントン	Blessington		
304	hasProperty	ワージントン銀行の強盗団である	the robbers of Worthington bank		
304	then				
305	対象文	ブレッシントンはサットンである	Blessington is a Sutton		
305	情報源				
305	Who	ブレッシントン	Blessington		
305	hasProperty	サットンである	Sutton		
305	then				
306	対象文	ワージントン銀行の強盗団は5人である	Robbers of Worthington bank is 5 people		
306	情報源				
306	Who	ワージントン銀行の強盗団	Robbers of Worthington bank		
306	hasProperty	5人である	5 people		
306	then				
307	対象文	5人目の男はカートライトという	That the 5th of man Cartwright		
307	情報源				
307	Who	5人目の男	5th man		
307	hasProperty	カートライトという	Cartwright		
307	then				
308	対象文	ワーシンドン銀行の大事件のとき、トウビンという管理人は殺された	When the major event of Worthingdon bank, custodian of Tobin was killed		
308	情報源				
308	Who	トウビンという管理人	Moderator of Tobin		
308	hasPredicate	殺された	beKilled		
308	When	ワーシンドン銀行の大事件	Major event of Worthingdon bank		
308	then				
309	対象文	強盗団は７０００ポンドを持って逃げた	Robbers fled with 7,000 lbs		
309	情報源				
309	Who	強盗団	Robbers		
309	hasPredicate	持って逃げた	escape		
309	What	７０００ポンド	7,000 lbs		
309	then				
310	対象文	ワーシンドン銀行の大事件は１８７５年に起こった	Major event of Worthingdon bank took place in 1875		
310	情報源				
310	Who	ワーシンドン銀行の大事件	Major event of Worthingdon bank		
310	hasProperty	起こった	happen		
310	When	１８７５年	1875		
310	then				
311	対象文	強盗団全員が捕まえられた	Robbers everyone was caught		
311	情報源				
311	Who	強盗団全員	all of Robbers		
311	hasPredicate	捕まえられた	beCaught		
311	then				
312	対象文	ワーシンドン銀行の大事件の証拠は決め手に欠けていた	Evidence of the major events of Worthingdon bank lacked the decisive factor		
312	情報源				
312	Who	ワーシンドン銀行の大事件の証拠	Evidence of the major events of Worthingdon bank		
312	hasProperty	欠けていた	lack		
312	What	決め手	decisive factor		
312	then				
313	対象文	ブレッシントンは一番の悪党である	Blessington is the biggest villain		
313	情報源				
313	Who	ブレッシントン	Blessington		
313	hasProperty	一番の悪党である	worst villain		
313	then				
314	対象文	ブレッシントンは寝返った	Blessington betrayed		
314	情報源				
314	Who	ブレッシントン	Blessington		
314	hasPredicate	寝返った	betray		
314	then				
315	対象文	ブレッシントンはワーシンドン銀行の大事件の証拠をばらした	Blessington was give away the evidence of the major events of Worthingdon bank		
315	情報源				
315	Who	ブレッシントン	Blessington		
315	hasPredicate	ばらした	reveal		
315	What	ワーシンドン銀行の大事件の証拠	Evidence of the major events of Worthingdon bank		
315	then				
316	対象文	カートライトは絞首刑となった	Cartwright was hanged		
316	情報源				
316	Who	カートライト	Cartwright		
316	hasProperty	絞首刑となった	beHanged		
316	Why	315	315		
316	then				
317	対象文	初老の男と初老の男と手伝いの少年は14年の禁錮を受けた	An elderly man and an elderly man and Helper boy received a imprisonment of 14 years		
317	情報源				
317	Who	初老の男	Elderly man		
317	Who	若い男	Young man		
317	Who	手伝いの少年	Helper boy		
317	hasPredicate	受けた	receive		
317	What	14年の禁錮	Imprisonment of 14 years		
317	then				
318	対象文	初老の男と若い男と手伝いの少年は刑期より早く釈放された	An elderly man and a young man and Helper boy was released earlier than the prison term		
318	情報源				
318	Who	初老の男	Elderly man		
318	Who	若い男	Young man		
318	Who	手伝いの少年	Helper boy		
318	hasProperty	刑期より早く釈放された	beReleased earlier than the prison term		
318	then				
319	対象文	初老の男と若い男と手伝いの少年はブレッシントンを仇討ちしようとした	An elderly man and a young man and help the boy tried to revenge the Blessington		
319	情報源				
319	Who	初老の男	Elderly man		
319	Who	若い男	Young man		
319	Who	手伝いの少年	Helper boy		
319	hasPredicate	仇討ちしようとした	tryToRevenge		
319	What	ブレッシントン	Blessington		
319	then				
320	対象文	仇討の計画は2度失敗した	Plan of revenge failed twice		
320	情報源				
320	Who	仇討の計画	Plan of revenge		
320	hasProperty	2度失敗した	failed twice		
320	then				
321	対象文	3度目の仇討の計画は成功した	Planning for the third time of revenge was successful		
321	情報源				
321	Who	3度目の仇討の計画	Planning for the third time of revenge		
321	hasProperty	成功した	succeed		
321	then				
322	対象文	ブレッシントンは出所日を新聞で知った	Blessington knew the source date in the newspaper		
322	情報源				
322	Who	ブレッシントン	Blessington		
322	hasProperty	知った	know		
322	What	出所日	Source Date		
322	How	新聞で	newspaper		
322	then				
323	対象文	ブレッシントンは仲間の復讐心の強さを知っていた	Blessington knew the revenge of the strength of fellow		
323	情報源				
323	Who	ブレッシントン	Blessington		
323	hasProperty	知っていた	know		
323	What	仲間の復讐心の強さ	The strength of the fellow revenge		
323	then				
324	対象文	ブレッシントンは自身の素性を隠したかった	Blessington wanted to hide his identity		
324	情報源				
324	Who	ブレッシントン	Blessington		
324	hasProperty	隠したかった	wantToHide		
324	What	自身の素性	Own identity		
324	why	323	323		
