ID	Property	原文	正誤判定	正解Propertyの詳細	場面内の主語	場面内の述語	場面内の目的語
226	Obj	悪賢い悪魔	False	判別不能	〇	〇	×
227	対象文	サー・ユースタス・ブラックンストールと初めて会ったときは素敵だった			×	〇	△
227	Who		False		×	〇	△
227	hasPredicate	素敵だった	True	hasPredicate	×	〇	△
227	Obj	サー・ユースタス・ブラックンストール	False	判別不能	×	〇	△
227	Obj	初めて会ったとき	True	When	×	〇	△
228	対象文	サー・ユースタス・ブラックンストールは肩書と財産と偽りのロンドン式のやり方でレディー・ブラックンストールを射止めた			〇	〇	△
228	Who	サー・ユースタス・ブラックンストール	True		〇	〇	△
228	hasPredicate	射止めた	True	hasPredicate	〇	〇	△
228	Obj	肩書	False	判別不能	〇	〇	△
228	Obj	財産	True	How	〇	〇	△
228	Obj	偽りのロンドン式のやり方	False	判別不能	〇	〇	△
228	Obj	レディー・ブラックンストール	True	What	〇	〇	△
229	対象文	サー・ユースタス・ブラックンストールと7月に出会った			×	〇	△
229	Who		False		×	〇	△
229	hasPredicate	出会った	True	hasPredicate	×	〇	△
229	Obj	サー・ユースタス・ブラックンストール	False	判別不能	×	〇	△
229	Obj	7月	True	When	×	〇	△
230	対象文	レディー・ブラックンストールは6月にロンドンについた			〇	〇	〇
230	Who	レディー・ブラックンストール	True		〇	〇	〇
230	hasPredicate	ついた	True	hasPredicate	〇	〇	〇
230	Obj	6月	True	When	〇	〇	〇
230	Obj	ロンドン	True	Where	〇	〇	〇
231	対象文	レディー・ブラックンストールとサー・ユースタス・ブラックンストールは去年の1月に結婚した			〇	〇	×
231	Who	レディー・ブラックンストール	True		〇	〇	×
231	Who	サー・ユースタス・ブラックンストール	True		〇	〇	×
231	hasPredicate	結婚した	True	hasPredicate	〇	〇	×
231	Obj	去年の1月	False	判別不能	〇	〇	×
232	対象文	レディー・ブラックンストールはホームズに尋問しに来たのか言った			〇	×	無
232	Who	レディー・ブラックンストール	True		〇	×	無
232	hasPredicate	ホームズに尋問しに来たのか言った	False		〇	×	無
233	対象文	ホームズはレディー・ブラックンストールの気持ちを楽にしたいといった			〇	×	×
233	Who	ホームズ	True		〇	×	×
233	hasPredicate	楽にしたいといった	False		〇	×	×
233	Obj	レディー・ブラックンストールの気持ち	False	判別不能	〇	×	×
234	対象文	ホームズは本当のことをレディー・ブラックンストールに話してほしい			〇	〇	×
234	Who	ホームズ	True		〇	〇	×
234	hasPredicate	話してほしい	True	hasPredicate	〇	〇	×
234	Obj	本当のこと	False	判別不能	〇	〇	×
234	Obj	レディー・ブラックンストール	False	判別不能	〇	〇	×
235	対象文	レディー・ブラックンストールの話は全て作り物といった			×	×	無
235	Who	レディー・ブラックンストールの話	False		×	×	無
235	hasPredicate	全て作り物といった	False		×	×	無
236	対象文	レディー・ブラックンストールとテリーサはともに青ざめた			〇	〇	×
236	Who	レディー・ブラックンストール	True		〇	〇	×
236	Who	テリーサ	True		〇	〇	×
236	hasPredicate	青ざめた	True	hasProperty	〇	〇	×
236	Obj	とも	False	判別不能	〇	〇	×
237	対象文	レディー・ブラックンストールの顔にためらいが見えた			×	×	×
237	Who	ためらい	False		×	×	×
237	hasPredicate	見えた	False		×	×	×
237	Obj	レディー・ブラックンストールの顔	False	判別不能	×	×	×
238	対象文	レディー・ブラックンストールの顔が仮面のように固くなった			〇	×	無
238	Who	レディー・ブラックンストールの顔	True		〇	×	無
238	hasPredicate	仮面のように固くなった	False		〇	×	無
239	対象文	レディー・ブラックンストールが知っていることはすべて話した			×	×	無
239	Who	レディー・ブラックンストールが知っていること	False		×	×	無
239	hasPredicate	すべて話した	False		×	×	無
240	対象文	ホームズはアビ屋敷を後にした			〇	×	△
240	Who	ホームズ	True		〇	×	△
240	hasPredicate	した	False		〇	×	△
240	Obj	アビ屋敷	True	Where	〇	×	△
240	Obj	後	False	判別不能	〇	×	△
241	対象文	ホームズは庭園の池に向かった			〇	〇	〇
241	Who	ホームズ	True		〇	〇	〇
241	hasPredicate	向かった	True	hasPredicate	〇	〇	〇
241	Obj	庭園の池	True	Where	〇	〇	〇
242	対象文	庭園の池は一面凍っていた			〇	×	無
242	Who	庭園の池	True		〇	×	無
242	hasPredicate	一面凍っていた	False		〇	×	無
243	対象文	池には白鳥のための穴が一つだけ残されていた			×	×	×
243	Who	白鳥のための穴	False		×	×	×
243	hasPredicate	残されていた	False		×	×	×
243	Obj	池に	False	判別不能	×	×	×
243	Obj	一つ	False	判別不能	×	×	×
244	対象文	ホームズは穴をじっと見つめた			〇	×	〇
244	Who	ホームズ	True		〇	×	〇
244	hasPredicate	じっと見つめた	False		〇	×	〇
244	Obj	穴	True	What	〇	×	〇
245	対象文	ホームズは番小屋のある門へ向かった			〇	〇	〇
245	Who	ホームズ	True		〇	〇	〇
245	hasPredicate	向かった	True	hasPredicate	〇	〇	〇
245	Obj	番小屋のある門	True	Where	〇	〇	〇
246	対象文	ホームズはスタンリィ・ホプキンスに秘密を明かすつもりはない			×	×	×
246	Who	ホームズ秘密を明かすつもり	False		×	×	×
246	hasPredicate	ない	False		×	×	×
246	Obj	スタンリィ・ホプキンス	False	判別不能	×	×	×
247	対象文	ホームズはアデレイドに向かう			〇	〇	〇
247	Who	ホームズ	True		〇	〇	〇
247	hasPredicate	向かう	True	hasPredicate	〇	〇	〇
247	Obj	アデレイド	True	Where	〇	〇	〇
248	対象文	1985年にサザンプトン航路で母港についたのはロック・オブ・ジブラルタル1つだった			×	×	無
248	Who	1985年にサザンプトン航路で母港についたの	False		×	×	無
248	hasPredicate	1985年にサザンプトン航路で母港についたのはロック・オブ・ジブラルタル1つだった	False		×	×	無
249	対象文	ロック・オブ・ジブラルタルにはレディー・ブラックンストールとテリーサが乗って航海した			×	×	×
249	Who		False		×	×	×
249	hasPredicate	レディー・ブラックンストールとテリーサが乗って航海した	False		×	×	×
249	Obj	ロック・オブ・ジブラルタルに	False	判別不能	×	×	×
250	対象文	1987年の現在船はスエズ運河の辺りだった			×	×	無
250	Who	船	False		×	×	無
250	hasPredicate	1987年の現在船はスエズ運河の辺りだった	False		×	×	無
251	対象文	乗務員は1985年と一緒だった			〇	×	無
251	Who	乗務員	True		〇	×	無
251	hasPredicate	1985年と一緒だった	False		〇	×	無
252	対象文	一等航海士のジャック・クロッカーは船長になっている			×	〇	〇
252	Who	一等航海士のジャック・クロッカー	False		×	〇	〇
252	hasPredicate	なっている	True	hasProperty	×	〇	〇
252	Obj	船長	True	What	×	〇	〇
253	対象文	2日後サザンプトンからベイス・ロックという船が出港する			×	〇	〇
253	Who	ベイス・ロック	True		×	〇	〇
253	Who	いう船	False		×	〇	〇
253	hasPredicate	出港する	True	hasPredicate	×	〇	〇
253	Obj	2日後	True	When	×	〇	〇
253	Obj	サザンプトン	True	Where	×	〇	〇
254	対象文	ジャック・クロッカーはベイス・ロックの指揮を執ることになっている			〇	×	×
254	Who	ジャック・クロッカー	True		〇	×	×
254	hasPredicate	執ることになっている	False		〇	×	×
254	Obj	ベイス・ロックの指揮	False	判別不能	〇	×	×
255	対象文	ジャック・クロッカーはシドナムに住んでいる			〇	〇	〇
255	Who	ジャック・クロッカー	True		〇	〇	〇
255	hasPredicate	住んでいる	True	hasPredicate	〇	〇	〇
255	Obj	シドナム	True	Where	〇	〇	〇
256	対象文	ジャック・クロッカーの経歴はすばらしかった			〇	〇	無
256	Who	ジャック・クロッカーの経歴	True		〇	〇	無
256	hasPredicate	すばらしかった	True	hasProperty	〇	〇	無
257	対象文	ジャック・クロッカーの性格は船のデッキを離れると荒々しく無鉄砲			〇	×	無
257	Who	ジャック・クロッカーの性格	True		〇	×	無
257	hasPredicate	船のデッキを離れると荒々しく無鉄砲	False		〇	×	無
258	対象文	ジャック・クロッカーは短期で興奮しやすい			〇	〇	無
258	Who	ジャック・クロッカー	True		〇	〇	無
258	hasPredicate	短期で興奮しやすい	True	hasProperty	〇	〇	無
259	対象文	ジャック・クロッカーは忠実で正直で優しい			〇	〇	無
259	Who	ジャック・クロッカー	True		〇	〇	無
259	hasPredicate	忠実で正直で優しい	True	hasProperty	〇	〇	無
260	対象文	ホームズはアデレイド―サザンプトンの会社の事務所で情報を得た			〇	〇	×
260	Who	ホームズ	True		〇	〇	×
260	hasPredicate	得た	True	hasPredicate	〇	〇	×
260	Obj	アデレイド―サザンプトンの会社の事務所	False	判別不能	〇	〇	×
260	Obj	情報	False	判別不能	〇	〇	×
261	対象文	一度令状が発行されたら犯人は救えない			〇	×	無
261	Who	犯人	True		〇	×	無
261	hasPredicate	一度令状が発行されたら犯人は救えない	False		〇	×	無
262	対象文	ホームズは良心よりもイングランドの法をごまかしたい			〇	〇	△
262	Who	ホームズ	True		〇	〇	△
262	hasPredicate	ごまかしたい	True	hasPredicate	〇	〇	△
262	Obj	良心より	False	判別不能	〇	〇	△
262	Obj	イングランドの法	True	What	〇	〇	△
263	対象文	盗まれた銀製品は池の底にあった			〇	〇	〇
263	Who	盗まれた銀製品	True		〇	〇	〇
263	hasPredicate	あった	True	hasProperty	〇	〇	〇
263	Obj	池の底	True	Where	〇	〇	〇
264	対象文	ホームズは銀製品が池の底にあるのかわからなかった			〇	×	無
264	Who	ホームズ	True		〇	×	無
264	hasPredicate	銀製品が池の底にあるのかわからなかった	False		〇	×	無
265	対象文	ホームズはスタンリィ・ホプキンスに池の底を調べろといった			〇	×	×
265	Who	ホームズ	True		〇	×	×
265	hasPredicate	調べろといった	False		〇	×	×
265	Obj	スタンリィ・ホプキンス	False	判別不能	〇	×	×
265	Obj	池の底	False	判別不能	〇	×	×
266	対象文	夜盗は銀製品など欲しくなかった			×	×	無
266	Who	夜盗	False		×	×	無
266	hasPredicate	銀製品など欲しくなかった	False		×	×	無
267	対象文	犯人は目をくらますために盗った			〇	×	無
267	Who	犯人	True		〇	×	無
267	hasPredicate	目をくらますために盗った	False		〇	×	無
268	対象文	フランス窓から出た場合池がすぐ鼻先にある			〇	×	×
268	Who	池	True		〇	×	×
268	hasPredicate	すぐ鼻先にある	False		〇	×	×
268	Obj	フランス窓	False	判別不能	〇	×	×
268	Obj	出た場合	False	判別不能	〇	×	×
268	Obj	鼻先	False	判別不能	〇	×	×
269	対象文	池の穴は隠し場所になる			〇	〇	〇
269	Who	池の穴	True		〇	〇	〇
269	hasPredicate	なる	True	hasProperty	〇	〇	〇
269	Obj	隠し場所	True	What	〇	〇	〇
270	対象文	夜盗は銀製品を持っているのを見られるのを恐れた			〇	×	無
270	Who	夜盗	True		〇	×	無
270	hasPredicate	銀製品を持っているのを見られるのを恐れた	False		〇	×	無
271	対象文	夜盗は危険がなくなったら取りに戻るつもりだった			〇	×	無
271	Who	夜盗	True		〇	×	無
271	hasPredicate	危険がなくなったら取りに戻るつもりだった	False		〇	×	無
272	対象文	スタンリィ・ホプキンスは見事な仮説を立てた			〇	〇	×
272	Who	スタンリィ・ホプキンス	True		〇	〇	×
272	hasPredicate	立てた	True	hasPredicate	〇	〇	×
272	Obj	見事な仮説	False	判別不能	〇	〇	×
273	対象文	ホームズの考えは全く見当違いだった			〇	×	無
273	Who	ホームズの考え	True		〇	×	無
273	hasPredicate	全く見当違いだった	False		〇	×	無
274	対象文	スタンリィ・ホプキンスは頓挫した			〇	〇	無
274	Who	スタンリィ・ホプキンス	True		〇	〇	無
274	hasPredicate	頓挫した	True	hasProperty	〇	〇	無
275	対象文	目くらましがヒントになる			〇	〇	〇
275	Who	目くらまし	True		〇	〇	〇
275	hasPredicate	なる	True	hasProperty	〇	〇	〇
275	Obj	ヒント	True	What	〇	〇	〇
276	対象文	ホームズの知ることは非公式			〇	〇	無
276	Who	ホームズの知ること	True		〇	〇	無
276	hasPredicate	非公式	True	hasProperty	〇	〇	無
277	対象文	スタンリィ・ホプキンスの知ることは公式			×	〇	無
277	Who	スタンリィ・ホプキンスの知ること	False		×	〇	無
277	hasPredicate	公式	True	hasProperty	×	〇	無
278	対象文	スタンリィ・ホプキンスには私的な判断の権利がない			×	×	×
278	Who	私的な判断の権利	False		×	×	×
278	hasPredicate	ない	False		×	×	×
278	Obj	スタンリィ・ホプキンスに	False	判別不能	×	×	×
279	対象文	ワトソンは小劇の終幕に立ち会う			〇	〇	×
279	Who	ワトソン	True		〇	〇	×
279	hasPredicate	立ち会う	True	hasPredicate	〇	〇	×
279	Obj	小劇の終幕	False	判別不能	〇	〇	×
280	対象文	男らしさの典型のようなジャック・クロッカーがホームズたちの部屋に入ってきた			×	×	無
280	Who		False		×	×	無
280	hasPredicate	男らしさの典型のようなジャック・クロッカーがホームズたちの部屋に入ってきた	False		×	×	無
281	対象文	ジャック・クロッカーは軽快な足取りをしていた			〇	×	×
281	Who	ジャック・クロッカー	True		〇	×	×
281	hasPredicate	していた	False		〇	×	×
281	Obj	軽快な足取り	False	判別不能	〇	×	×
282	対象文	ジャック・クロッカーはホームズからの電報を受け取った			〇	〇	×
282	Who	ジャック・クロッカー	True		〇	〇	×
282	hasPredicate	受け取った	True	hasProperty	〇	〇	×
282	Obj	ホームズ	False	判別不能	〇	〇	×
282	Obj	の電報	False	判別不能	〇	〇	×
283	対象文	ジャック・クロッカーに葉巻を吸わせた			×	〇	×
283	Who		False		×	〇	×
283	hasPredicate	吸わせた	True	hasPredicate	×	〇	×
283	Obj	ジャック・クロッカー	False	判別不能	×	〇	×
283	Obj	葉巻	False	判別不能	×	〇	×
284	対象文	ジャック・クロッカーはホームズを信じて全て話すと誓った			〇	×	無
284	Who	ジャック・クロッカー	True		〇	×	無
284	hasPredicate	ホームズを信じて全て話すと誓った	False		〇	×	無
285	対象文	ジャック・クロッカーはサー・ユースタス・ブラックンストールが生き返っても同じことをする			〇	×	×
285	Who	ジャック・クロッカー	True		〇	×	×
285	hasPredicate	サー・ユースタス・ブラックンストールが生き返っても同じことをする	False		〇	×	×
285	Obj	同じこと	False	判別不能	〇	×	×
286	対象文	ジャック・クロッカーはレディー・ブラックンストールを厄介な立場に巻き込むなら命をささげる			〇	×	〇
286	Who	ジャック・クロッカー	True		〇	×	〇
286	hasPredicate	レディー・ブラックンストールを厄介な立場に巻き込むなら命をささげる	False		〇	×	〇
286	Obj	命	True	What	〇	×	〇
287	対象文	ジャック・クロッカーとレディー・ブラックンストールはロック・オブ・ジブラルタルで出会った			〇	〇	〇
287	Who	ジャック・クロッカー	True		〇	〇	〇
287	Who	レディー・ブラックンストール	True		〇	〇	〇
287	hasPredicate	出会った	True	hasPredicate	〇	〇	〇
287	Obj	ロック・オブ・ジブラルタル	True	Where	〇	〇	〇
288	対象文	出会った初日からジャック・クロッカーにとってレディー・ブラックンストールはただ一人の女性となった			〇	〇	△
288	Who	レディー・ブラックンストール	True		〇	〇	△
288	hasPredicate	なった	True	hasPredicate	〇	〇	△
288	Obj	出会った初日	True	When	〇	〇	△
288	Obj	ジャック・クロッカーにとって	False	判別不能	〇	〇	△
288	Obj	ただ一人の女性	True	What	〇	〇	△
289	対象文	恋心はジャック・クロッカーの方ばかりだった			×	×	無
289	Who	恋心	False		×	×	無
289	hasPredicate	ジャック・クロッカーの方ばかりだった	False		×	×	無
290	対象文	ジャック・クロッカーが次の航海から帰った時レディー・ブラックンストールの結婚を知った			×	〇	△
290	Who		False		×	〇	△
290	hasPredicate	知った	True	hasPredicate	×	〇	△
290	Obj	ジャック・クロッカーが次の航海	False	判別不能	×	〇	△
290	Obj	帰った時	False	判別不能	×	〇	△
290	Obj	レディー・ブラックンストールの結婚	True	What	×	〇	△
291	対象文	レディー・ブラックンストールは好きな男と結婚していない			〇	〇	×
291	Who	レディー・ブラックンストール	True		〇	〇	×
291	hasPredicate	結婚していない	True	hasPredicate	〇	〇	×
291	Obj	好きな男	False	判別不能	〇	〇	×
292	対象文	レディー・ブラックンストールは上品なものすべてのために生まれた			〇	〇	〇
292	Who	レディー・ブラックンストール	True		〇	〇	〇
292	hasPredicate	生まれた	True	hasPredicate	〇	〇	〇
292	Obj	上品なものすべてのため	True	What	〇	〇	〇
293	対象文	ジャック・クロッカーはレディー・ブラックンストールが自分のために身を滅ぼさないと喜んだ			〇	×	無
293	Who	ジャック・クロッカー	True		〇	×	無
293	hasPredicate	レディー・ブラックンストールが自分のために身を滅ぼさないと喜んだ	False		〇	×	無
294	対象文	ジャック・クロッカーは新しい船のためシドナムで数ヵ月待っていた			〇	〇	△
294	Who	ジャック・クロッカー	True		〇	〇	△
294	hasPredicate	待っていた	True	hasPredicate	〇	〇	△
294	Obj	新しい船のため	False	判別不能	〇	〇	△
294	Obj	シドナム	True	Where	〇	〇	△
294	Obj	数ヵ月	True	When	〇	〇	△
295	対象文	ある日ジャック・クロッカーはテリーサと会った			〇	×	△
295	Who	ジャック・クロッカー	True		〇	×	△
295	hasPredicate	会った	False		〇	×	△
295	Obj	ある日	True	When	〇	×	△
295	Obj	テリーサ	False	判別不能	〇	×	△
296	対象文	ジャック・クロッカーはテリーサからサー・ユースタス・ブラックンストールの話を聞いた			〇	〇	△
296	Who	ジャック・クロッカー	True		〇	〇	△
296	hasPredicate	聞いた	True	hasProperty	〇	〇	△
296	Obj	テリーサ	False	判別不能	〇	〇	△
296	Obj	サー・ユースタス・ブラックンストールの話	True	What	〇	〇	△
297	対象文	ジャック・クロッカーはもう一度テリーサと会った			〇	〇	×
297	Who	ジャック・クロッカー	True		〇	〇	×
297	hasPredicate	会った	True	hasProperty	〇	〇	×
297	Obj	もう一度	False	判別不能	〇	〇	×
297	Obj	テリーサ	False	判別不能	〇	〇	×
298	対象文	ジャック・クロッカーはメアリー本人にあった			〇	×	×
298	Who	ジャック・クロッカー	True		〇	×	×
298	hasPredicate	あった	False		〇	×	×
298	Obj	メアリー本人	False	判別不能	〇	×	×
299	対象文	ジャック・クロッカーは船旅に出る前にもう一度会った			〇	〇	×
299	Who	ジャック・クロッカー	True		〇	〇	×
299	hasPredicate	会った	True	hasProperty	〇	〇	×
299	Obj	船旅に出る前	False	判別不能	〇	〇	×
299	Obj	もう一度	False	判別不能	〇	〇	×
300	対象文	テリーサはジャック・クロッカーの味方だった			〇	×	無
300	Who	テリーサ	True		〇	×	無
300	hasPredicate	ジャック・クロッカーの味方だった	False		〇	×	無
301	対象文	ジャック・クロッカーはテリーサから家の慣わしを聞いた			〇	〇	△
301	Who	ジャック・クロッカー	True		〇	〇	△
301	hasPredicate	聞いた	True	hasProperty	〇	〇	△
301	Obj	テリーサ	False	判別不能	〇	〇	△
301	Obj	家の慣わし	True	What	〇	〇	△
302	対象文	レディー・ブラックンストールはいつも階下の小さな部屋で本を読んでいる			×	〇	△
302	Who	レディー・ブラックンストールいつも	False		×	〇	△
302	hasPredicate	読んでいる	True	hasProperty	×	〇	△
302	Obj	階下の小さな部屋	False	判別不能	×	〇	△
302	Obj	本	True	What	×	〇	△
303	対象文	ジャック・クロッカーはレディー・ブラックンストールの部屋の窓をひっかいた			〇	〇	×
303	Who	ジャック・クロッカー	True		〇	〇	×
303	hasPredicate	ひっかいた	True	hasPredicate	〇	〇	×
303	Obj	レディー・ブラックンストールの部屋の窓	False	判別不能	〇	〇	×
304	対象文	レディー・ブラックンストールも今ではジャック・クロッカーのことを愛している			〇	〇	△
304	Who	レディー・ブラックンストール	True		〇	〇	△
304	hasPredicate	愛している	True	hasPredicate	〇	〇	△
304	Obj	今で	False	判別不能	〇	〇	△
304	Obj	ジャック・クロッカーのこと	True	What	〇	〇	△
305	対象文	ジャック・クロッカーはレディー・ブラックンストールによりダイニングルームに招き入れられた			〇	〇	△
305	Who	ジャック・クロッカー	True		〇	〇	△
305	hasPredicate	招き入れられた	True	hasProperty	〇	〇	△
305	Obj	レディー・ブラックンストールにより	False	判別不能	〇	〇	△
305	Obj	ダイニングルーム	True	Where	〇	〇	△
306	対象文	レディー・ブラックンストールの口から事情を聞いた			×	〇	△
306	Who		False		×	〇	△
306	hasPredicate	聞いた	True	hasPredicate	×	〇	△
306	Obj	レディー・ブラックンストールの口	False	判別不能	×	〇	△
306	Obj	事情	True	What	×	〇	△
307	対象文	ジャック・クロッカーはレディー・ブラックンストールと共に窓の内側に立っていた			〇	〇	△
307	Who	ジャック・クロッカー	True		〇	〇	△
307	hasPredicate	立っていた	True	hasPredicate	〇	〇	△
307	Obj	レディー・ブラックンストール	False	判別不能	〇	〇	△
307	Obj	共	False	判別不能	〇	〇	△
307	Obj	窓の内側	True	Where	〇	〇	△
308	対象文	サー・ユースタス・ブラックンストールが狂ったようにダイニングルームに駆け込んできた			×	×	無
308	Who		False		×	×	無
308	hasPredicate	サー・ユースタス・ブラックンストールが狂ったようにダイニングルームに駆け込んできた	False		×	×	無
309	対象文	サー・ユースタス・ブラックンストールはステッキでレディー・ブラックンストールの顔を横から殴った			〇	〇	△
309	Who	サー・ユースタス・ブラックンストール	True		〇	〇	△
309	hasPredicate	殴った	True	hasPredicate	〇	〇	△
309	Obj	ステッキ	False	判別不能	〇	〇	△
309	Obj	レディー・ブラックンストールの顔	True	What	〇	〇	△
309	Obj	横	False	判別不能	〇	〇	△
310	対象文	ジャック・クロッカーは火かき棒に飛びついた			〇	〇	〇
310	Who	ジャック・クロッカー	True		〇	〇	〇
310	hasPredicate	飛びついた	True	hasPredicate	〇	〇	〇
310	Obj	火かき棒	True	What	〇	〇	〇
311	対象文	ジャック・クロッカーとサー・ユースタス・ブラックンストールは正々堂々戦った			〇	×	無
311	Who	ジャック・クロッカー	True		〇	×	無
311	Who	サー・ユースタス・ブラックンストール	True		〇	×	無
311	hasPredicate	正々堂々戦った	False		〇	×	無
312	対象文	サー・ユースタス・ブラックンストールはジャック・クロッカーの腕に一撃加えた			×	×	×
312	Who	サー・ユースタス・ブラックンストール	False		×	×	×
312	hasPredicate	加えた	False		×	×	×
312	Obj	ジャック・クロッカーの腕	False	判別不能	×	×	×
312	Obj	一撃	False	判別不能	×	×	×
313	対象文	ジャック・クロッカーはサー・ユースタス・ブラックンストールを腐ったかぼちゃのようにやっつけた			〇	×	〇
313	Who	ジャック・クロッカー	True		〇	×	〇
313	hasPredicate	腐ったかぼちゃのようにやっつけた	False		〇	×	〇
313	Obj	サー・ユースタス・ブラックンストール	True	What	〇	×	〇
314	対象文	ジャック・クロッカーは悪いと思っていない			〇	×	無
314	Who	ジャック・クロッカー	True		〇	×	無
314	hasPredicate	悪いと思っていない	False		〇	×	無
315	対象文	サー・ユースタス・ブラックンストールを殺さなければジャック・クロッカーが危なかった			〇	×	無
315	Who	ジャック・クロッカー	True		〇	×	無
315	hasPredicate	サー・ユースタス・ブラックンストールを殺さなければジャック・クロッカーが危なかった	False		〇	×	無
316	対象文	サー・ユースタス・ブラックンストールを殺さなければレディー・ブラックンストールが危なかった			〇	×	無
316	Who	レディー・ブラックンストール	True		〇	×	無
316	hasPredicate	サー・ユースタス・ブラックンストールを殺さなければレディー・ブラックンストールが危なかった	False		〇	×	無
317	対象文	ジャック・クロッカーは狂った男の手にレディー・ブラックンストールを残せなかった			〇	〇	△
317	Who	ジャック・クロッカー	True		〇	〇	△
317	hasPredicate	残せなかった	True	hasPredicate	〇	〇	△
317	Obj	狂った男の手	False	判別不能	〇	〇	△
317	Obj	レディー・ブラックンストール	True	What	〇	〇	△
318	対象文	ジャック・クロッカーはサー・ユースタス・ブラックンストールを殺した			〇	〇	〇
318	Who	ジャック・クロッカー	True		〇	〇	〇
318	hasPredicate	殺した	True	hasPredicate	〇	〇	〇
318	Obj	サー・ユースタス・ブラックンストール	True	What	〇	〇	〇
319	対象文	レディー・ブラックンストールはサー・ユースタス・ブラックンストールに殴られた時叫び声をあげた			〇	×	×
319	Who	レディー・ブラックンストール	True		〇	×	×
319	hasPredicate	あげた	False		〇	×	×
319	Obj	サー・ユースタス・ブラックンストールに殴られた時	False	判別不能	〇	×	×
319	Obj	叫び声	False	判別不能	〇	×	×
320	対象文	テリーサはレディー・ブラックンストールの叫び声を聞いた			〇	〇	〇
320	Who	テリーサ	True		〇	〇	〇
320	hasPredicate	聞いた	True	hasPredicate	〇	〇	〇
320	Obj	レディー・ブラックンストールの叫び声	True	What	〇	〇	〇
321	対象文	テリーサは上の部屋から降りてきた			×	×	無
321	Who		False		×	×	無
321	hasPredicate	テリーサは上の部屋から降りてきた	False		×	×	無
322	対象文	サイドボードにワインの瓶があった			〇	〇	〇
322	Who	ワインの瓶	True		〇	〇	〇
322	hasPredicate	あった	True	hasProperty	〇	〇	〇
322	Obj	サイドボード	True	Where	〇	〇	〇
323	対象文	ジャック・クロッカーはワインの瓶を開けた			〇	〇	〇
323	Who	ジャック・クロッカー	True		〇	〇	〇
323	hasPredicate	開けた	True	hasPredicate	〇	〇	〇
323	Obj	ワインの瓶	True	What	〇	〇	〇
324	対象文	レディー・ブラックンストールはショックで死んだようになっている			〇	×	無
324	Who	レディー・ブラックンストール	True		〇	×	無
324	hasPredicate	ショックで死んだようになっている	False		〇	×	無
325	対象文	ジャック・クロッカーはレディー・ブラックンストールの口にワインを少し注いだ			〇	〇	△
325	Who	ジャック・クロッカー	True		〇	〇	△
325	hasPredicate	少し注いだ	True	hasPredicate	〇	〇	△
325	Obj	レディー・ブラックンストールの口	False	判別不能	〇	〇	△
325	Obj	ワイン	True	What	〇	〇	△
326	対象文	ジャック・クロッカーもワインを一杯飲んだ			〇	×	×
326	Who	ジャック・クロッカー	True		〇	×	×
326	hasPredicate	一杯飲んだ	False		〇	×	×
326	Obj	ワイン	False	判別不能	〇	×	×
327	対象文	テリーサとジャック・クロッカーが策略を考えた			〇	〇	〇
327	Who	テリーサ	True		〇	〇	〇
327	Who	ジャック・クロッカー	True		〇	〇	〇
327	hasPredicate	考えた	True	hasPredicate	〇	〇	〇
327	Obj	策略	True	What	〇	〇	〇
328	対象文	テリーサとジャック・クロッカーは事件を夜盗の仕業にした			〇	×	△
328	Who	テリーサ	True		〇	×	△
328	Who	ジャック・クロッカー	True		〇	×	△
328	hasPredicate	した	False		〇	×	△
328	Obj	事件	True	What	〇	×	△
328	Obj	夜盗の仕業	False	判別不能	〇	×	△
329	対象文	テリーサは作り話を繰り返しレディー・ブラックンストールに聞かせた			〇	×	×
329	Who	テリーサ	True		〇	×	×
329	hasPredicate	作り話を繰り返しレディー・ブラックンストールに聞かせた	False		〇	×	×
329	Obj	レディー・ブラックンストール	False	判別不能	〇	×	×
330	対象文	ジャック・クロッカーはよじ登ってベルの紐を切った			〇	×	〇
330	Who	ジャック・クロッカー	True		〇	×	〇
330	hasPredicate	よじ登ってベルの紐を切った	False		〇	×	〇
330	Obj	ベルの紐	True	What	〇	×	〇
331	対象文	ジャック・クロッカーはレディー・ブラックンストールを椅子に縛り付けた			〇	〇	△
331	Who	ジャック・クロッカー	True		〇	〇	△
331	hasPredicate	縛り付けた	True	hasPredicate	〇	〇	△
331	Obj	レディー・ブラックンストール	True	What	〇	〇	△
331	Obj	椅子	False	判別不能	〇	〇	△
332	対象文	ジャック・クロッカーは紐の端を自然に見えるようにほつれさせた			〇	×	無
332	Who	ジャック・クロッカー	True		〇	×	無
332	hasPredicate	紐の端を自然に見えるようにほつれさせた	False		〇	×	無
333	対象文	ジャック・クロッカーは銀のさらやポットをいくつかかき集めた			〇	〇	×
333	Who	ジャック・クロッカー	True		〇	〇	×
333	hasPredicate	かき集めた	True	hasPredicate	〇	〇	×
333	Obj	銀のさら	False	判別不能	〇	〇	×
333	Obj	ポット	False	判別不能	〇	〇	×
333	Obj	いくつ	False	判別不能	〇	〇	×
334	対象文	ジャック・クロッカーは自分が出て15分したら非常を知らせるように指示した			〇	×	無
334	Who	ジャック・クロッカー	True		〇	×	無
334	hasPredicate	自分が出て15分したら非常を知らせるように指示した	False		〇	×	無
335	対象文	ジャック・クロッカーは池の底に銀製品を落とした			〇	〇	〇
335	Who	ジャック・クロッカー	True		〇	〇	〇
335	hasPredicate	落とした	True	hasPredicate	〇	〇	〇
